TRAD_COMMi,REGr,Value
frs,omn,0.336556762456894
frs,pak,0.779692828655243
frs,pan,0.505076050758362
frs,per,0.55584716796875
frs,phl,0.689163327217102
frs,pol,0.43373367190361
frs,pri,0.30230438709259
frs,prt,0.337097853422165
frs,pry,0.62358170747757
frs,qat,9.99999997475243e-07
frs,rou,0.492611557245255
frs,rus,0.423554629087448
frs,rwa,0.891423940658569
frs,sau,0.289982855319977
frs,sen,0.798914730548859
frs,sgp,0.113713689148426
frs,slv,0.619770228862763
frs,svk,0.377332091331482
frs,svn,0.315860450267792
frs,swe,0.0975441113114357
frs,tgo,0.85237580537796
frs,tha,0.578673362731934
frs,tto,0.357040047645569
frs,tun,0.598580837249756
frs,tur,0.470725506544113
frs,twn,0.353590965270996
frs,tza,0.917448997497559
frs,uga,0.925520062446594
frs,ukr,0.630964875221252
frs,ury,0.428246438503265
frs,usa,0.14426089823246
frs,ven,0.464689046144486
frs,vnm,0.751172721385956
frs,xac,0.790391325950623
frs,xca,0.581302881240845
frs,xcb,0.591743469238281
frs,xcf,0.736941337585449
frs,xea,0.741349399089813
frs,xec,0.798599302768707
frs,xee,0.705723404884338
frs,xef,0.103711664676666
frs,xer,0.530828893184662
frs,xna,0.0665353611111641
frs,xnf,0.583331525325775
frs,xoc,0.603333711624146
frs,xsa,0.84168928861618
frs,xsc,0.725373923778534
frs,xse,0.822111666202545
frs,xsm,0.516974091529846
frs,xsu,0.767359137535095
frs,xtw,0.287468582391739
frs,xwf,0.864989280700684
frs,xws,0.618683159351349
frs,zaf,0.515715956687927
frs,zmb,0.805544435977936
frs,zwe,0.837768316268921
fsh,alb,0.743004560470581
fsh,are,0.301838576793671
fsh,arg,0.585525870323181
fsh,arm,0.76050078868866
fsh,aus,0.161483436822891
fsh,aut,0.23746819794178
fsh,aze,0.687262713909149
fsh,bel,0.25668865442276
fsh,ben,0.838278114795685
fsh,bfa,0.813673496246338
fsh,bgd,0.82103842496872
fsh,bgr,0.692114055156708
fsh,bhr,0.485357612371445
fsh,blr,0.709890902042389
fsh,bol,0.778125286102295
fsh,bra,0.607003211975098
fsh,brn,0.358168065547943
fsh,bwa,0.693183124065399
fsh,can,0.223857060074806
fsh,che,0.058398112654686
fsh,chl,0.577064096927643
fsh,chn,0.709579467773438
fsh,civ,0.799091041088104
fsh,cmr,0.802651464939117
fsh,col,0.696317672729492
fsh,cri,0.671985924243927
fsh,cyp,0.45998477935791
fsh,cze,0.507092595100403
fsh,deu,0.272217601537704
fsh,dnk,0.180765628814697
fsh,dom,0.722829461097717
fsh,ecu,0.729346215724945
fsh,egy,0.770256698131561
fsh,esp,0.380732446908951
fsh,est,0.544254183769226
fsh,eth,0.838070511817932
fsh,fin,0.243991985917091
fsh,fra,0.2943195104599
fsh,gbr,0.30379730463028
fsh,geo,0.765705943107605
fsh,gha,0.788604319095612
fsh,gin,0.839832544326782
fsh,grc,0.411138832569122
fsh,gtm,0.766241848468781
fsh,hkg,0.339778274297714
fsh,hnd,0.778811037540436
fsh,hrv,0.574987828731537
fsh,hun,0.583622395992279
fsh,idn,0.751700222492218
fsh,ind,0.791803658008575
fsh,irl,0.26472145318985
fsh,irn,0.699044048786163
fsh,isr,0.363456279039383
fsh,ita,0.325346052646637
fsh,jam,0.725279867649078
fsh,jor,0.738971531391144
fsh,jpn,0.256843954324722
fsh,kaz,0.634528040885925
fsh,ken,0.819341003894806
fsh,kgz,0.824914157390595
fsh,khm,0.820309102535248
fsh,kor,0.465018302202225
fsh,kwt,0.312981575727463
fsh,lao,0.799926698207855
fsh,lka,0.770567655563355
fsh,ltu,0.562394678592682
fsh,lux,9.99999997475243e-07
fsh,lva,0.571512639522553
fsh,mar,0.760336577892304
fsh,mdg,0.835193634033203
fsh,mex,0.647533595561981
fsh,mlt,0.438001126050949
fsh,mng,0.749454081058502
fsh,moz,0.827051818370819
fsh,mus,0.65864622592926
fsh,mwi,0.833315849304199
fsh,mys,0.651751577854157
fsh,nam,0.715945661067963
fsh,nga,0.764095306396484
fsh,nic,0.79672908782959
fsh,nld,0.250468045473099
fsh,nor,9.99999997475243e-07
fsh,npl,0.827481925487518
fsh,nzl,0.327842473983765
fsh,omn,0.516709864139557
fsh,pak,0.807487964630127
fsh,pan,0.64513885974884
fsh,per,0.715810000896454
fsh,phl,0.785273611545563
fsh,pol,0.592075288295746
fsh,pri,0.400625735521317
fsh,prt,0.463887691497803
fsh,pry,0.757981479167938
fsh,qat,0.219586282968521
fsh,rou,0.652241706848145
fsh,rus,0.608973801136017
fsh,rwa,0.82659900188446
fsh,sau,0.509106576442719
fsh,sen,0.812141478061676
fsh,sgp,0.242794156074524
fsh,slv,0.757354497909546
fsh,svk,0.532905697822571
fsh,svn,0.446591258049011
fsh,swe,0.200496152043343
fsh,tgo,0.843138456344605
fsh,tha,0.726536273956299
fsh,tto,0.561525344848633
fsh,tun,0.743727743625641
fsh,tur,0.629659116268158
fsh,twn,0.510799586772919
fsh,tza,0.823693871498108
fsh,uga,0.832147359848023
fsh,ukr,0.757193148136139
fsh,ury,0.575870931148529
fsh,usa,0.221545174717903
fsh,ven,0.637734234333038
fsh,vnm,0.799783885478973
fsh,xac,0.780895590782166
fsh,xca,0.733862996101379
fsh,xcb,0.734846293926239
fsh,xcf,0.736181855201721
fsh,xea,0.767224073410034
fsh,xec,0.804775476455689
fsh,xee,0.799003481864929
fsh,xef,0.1844103038311
fsh,xer,0.690896451473236
fsh,xna,0.13672998547554
fsh,xnf,0.709459662437439
fsh,xoc,0.743650496006012
fsh,xsa,0.831163704395294
fsh,xsc,0.777967929840088
fsh,xse,0.802558600902557
fsh,xsm,0.688294529914856
fsh,xsu,0.767000019550324
fsh,xtw,0.42009049654007
fsh,xwf,0.835220575332642
fsh,xws,0.744705498218536
fsh,zaf,0.684142112731934
fsh,zmb,0.780280828475952
fsh,zwe,0.825272262096405
gas,alb,0.590552926063538
gas,are,0.208880051970482
gas,arg,0.426015049219131
gas,arm,0.622375249862671
gas,aus,0.0723432451486588
gas,aut,0.1407660394907
gas,aze,0.507751941680908
gas,bel,0.158618897199631
gas,ben,0.788491785526276
gas,bfa,0.835611820220947
gas,bgd,0.811241149902344
gas,bgr,0.524329125881195
gas,bhr,0.327879309654236
gas,blr,0.535856306552887
gas,bol,0.674608945846558
gas,bra,0.43714252114296
gas,brn,0.165200039744377
gas,bwa,0.50050276517868
gas,can,0.126944601535797
gas,che,9.99999997475243e-07
gas,chl,0.413975715637207
gas,chn,0.555001378059387
gas,civ,0.751925647258759
gas,cmr,0.754960179328919
gas,col,0.521978259086609
gas,cri,0.489927679300308
gas,cyp,0.341962307691574
gas,cze,0.341986328363419
gas,deu,0.171531423926353
gas,dnk,0.0806787386536598
gas,dom,0.567225635051727
gas,ecu,0.569108784198761
gas,egy,0.640718638896942
gas,esp,0.261786222457886
gas,est,0.384157359600067
gas,eth,0.879849374294281
gas,fin,0.146975174546242
gas,fra,0.190090581774712
gas,gbr,0.210313737392426
gas,geo,0.631895780563355
gas,gha,0.720037996768951
gas,gin,0.846802115440369
gas,grc,0.310465931892395
gas,gtm,0.630912721157074
gas,hkg,0.233884409070015
gas,hnd,0.67569363117218
gas,hrv,0.414102226495743
gas,hun,0.426024734973907
gas,idn,0.620685577392578
gas,ind,0.727452218532562
gas,irl,0.130073308944702
gas,irn,0.51601243019104
gas,isr,0.244297474622726
gas,ita,0.221159428358078
gas,jam,0.570568323135376
gas,jor,0.589836716651917
gas,jpn,0.160876974463463
gas,kaz,0.441637426614761
gas,ken,0.793925285339356
gas,kgz,0.749204456806183
gas,khm,0.78536981344223
gas,kor,0.309694856405258
gas,kwt,0.0958701968193054
gas,lao,0.748261868953705
gas,lka,0.645060956478119
gas,ltu,0.42215621471405
gas,lux,9.99999997475243e-07
gas,lva,0.426499336957932
gas,mar,0.634296357631683
gas,mdg,0.858199596405029
gas,mex,0.478302717208862
gas,mlt,0.349328935146332
gas,mng,0.637457966804504
gas,moz,0.852099716663361
gas,mus,0.501543343067169
gas,mwi,0.881475567817688
gas,mys,0.469841718673706
gas,nam,0.550556004047394
gas,nga,0.661401271820068
gas,nic,0.71193528175354
gas,nld,0.13254177570343
gas,nor,9.99999997475243e-07
gas,npl,0.810482501983643
gas,nzl,0.217958137392998
gas,omn,0.295064210891724
gas,pak,0.746829569339752
gas,pan,0.506636440753937
gas,per,0.550658762454987
gas,phl,0.670507609844208
gas,pol,0.43147474527359
gas,pri,0.300743728876114
gas,prt,0.335594594478607
gas,pry,0.610907375812531
gas,qat,9.99999997475243e-07
gas,rou,0.493066042661667
gas,rus,0.418873369693756
gas,rwa,0.836572468280792
gas,sau,0.28402391076088
gas,sen,0.761961698532105
gas,sgp,0.110766962170601
gas,slv,0.616510391235352
gas,svk,0.376902550458908
gas,svn,0.315637826919556
gas,swe,0.0967560335993767
gas,tgo,0.815055370330811
gas,tha,0.563748717308044
gas,tto,0.354577332735062
gas,tun,0.589379191398621
gas,tur,0.469579368829727
gas,twn,0.350974082946777
gas,tza,0.852345168590546
gas,uga,0.864030361175537
gas,ukr,0.625689923763275
gas,ury,0.425883412361145
gas,usa,0.143640041351318
gas,ven,0.460208266973496
gas,vnm,0.722613453865051
gas,xac,0.738285422325134
gas,xca,0.573890328407288
gas,xcb,0.577956676483154
gas,xcf,0.671439468860626
gas,xea,0.700607419013977
gas,xec,0.751796662807465
gas,xee,0.692821025848389
gas,xef,0.103461153805256
gas,xer,0.526752948760986
gas,xna,0.0654630735516548
gas,xnf,0.558457970619202
gas,xoc,0.590440452098846
gas,xsa,0.800481200218201
gas,xsc,0.692481458187103
gas,xse,0.775698840618134
gas,xsm,0.510049998760223
gas,xsu,0.721208453178406
gas,xtw,0.286500453948975
gas,xwf,0.81876802444458
gas,xws,0.603254616260529
gas,zaf,0.508933901786804
gas,zmb,0.752869665622711
gas,zwe,0.78896164894104
gdt,alb,0.590552926063538
gdt,are,0.208880051970482
gdt,arg,0.426015049219131
gdt,arm,0.622375249862671
gdt,aus,0.0723432451486588
gdt,aut,0.1407660394907
gdt,aze,0.507751941680908
gdt,bel,0.158618897199631
gdt,ben,0.788491785526276
gdt,bfa,0.835611820220947
gdt,bgd,0.811241149902344
gdt,bgr,0.524329125881195
gdt,bhr,0.327879309654236
gdt,blr,0.535856306552887
gdt,bol,0.674608945846558
gdt,bra,0.43714252114296
gdt,brn,0.165200039744377
gdt,bwa,0.50050276517868
gdt,can,0.126944601535797
gdt,che,9.99999997475243e-07
gdt,chl,0.413975715637207
gdt,chn,0.555001378059387
gdt,civ,0.751925647258759
gdt,cmr,0.754960179328919
gdt,col,0.521978259086609
gdt,cri,0.489927679300308
gdt,cyp,0.341962307691574
gdt,cze,0.341986328363419
gdt,deu,0.171531423926353
gdt,dnk,0.0806787386536598
gdt,dom,0.567225635051727
gdt,ecu,0.569108784198761
gdt,egy,0.640718638896942
gdt,esp,0.261786222457886
gdt,est,0.384157359600067
gdt,eth,0.879849374294281
gdt,fin,0.146975174546242
gdt,fra,0.190090581774712
gdt,gbr,0.210313737392426
gdt,geo,0.631895780563355
gdt,gha,0.720037996768951
gdt,gin,0.846802115440369
gdt,grc,0.310465931892395
gdt,gtm,0.630912721157074
gdt,hkg,0.233884409070015
gdt,hnd,0.67569363117218
gdt,hrv,0.414102226495743
gdt,hun,0.426024734973907
gdt,idn,0.620685577392578
gdt,ind,0.727452218532562
gdt,irl,0.130073308944702
gdt,irn,0.51601243019104
gdt,isr,0.244297474622726
gdt,ita,0.221159428358078
gdt,jam,0.570568323135376
gdt,jor,0.589836716651917
gdt,jpn,0.160876974463463
gdt,kaz,0.441637426614761
gdt,ken,0.793925285339356
gdt,kgz,0.749204456806183
gdt,khm,0.78536981344223
gdt,kor,0.309694856405258
gdt,kwt,0.0958701968193054
gdt,lao,0.748261868953705
gdt,lka,0.645060956478119
gdt,ltu,0.42215621471405
gdt,lux,9.99999997475243e-07
gdt,lva,0.426499336957932
gdt,mar,0.634296357631683
gdt,mdg,0.858199596405029
gdt,mex,0.478302717208862
gdt,mlt,0.349328935146332
gdt,mng,0.637457966804504
gdt,moz,0.852099716663361
gdt,mus,0.501543343067169
gdt,mwi,0.881475567817688
gdt,mys,0.469841718673706
gdt,nam,0.550556004047394
gdt,nga,0.661401271820068
gdt,nic,0.71193528175354
gdt,nld,0.13254177570343
gdt,nor,9.99999997475243e-07
gdt,npl,0.810482501983643
gdt,nzl,0.217958137392998
gdt,omn,0.295064210891724
gdt,pak,0.746829569339752
gdt,pan,0.506636440753937
gdt,per,0.550658762454987
gdt,phl,0.670507609844208
gdt,pol,0.43147474527359
gdt,pri,0.300743728876114
gdt,prt,0.335594594478607
gdt,pry,0.610907375812531
gdt,qat,9.99999997475243e-07
gdt,rou,0.493066042661667
gdt,rus,0.418873369693756
gdt,rwa,0.836572468280792
gdt,sau,0.28402391076088
gdt,sen,0.761961698532105
gdt,sgp,0.110766962170601
gdt,slv,0.616510391235352
gdt,svk,0.376902550458908
gdt,svn,0.315637826919556
gdt,swe,0.0967560335993767
gdt,tgo,0.815055370330811
gdt,tha,0.563748717308044
gdt,tto,0.354577332735062
gdt,tun,0.589379191398621
gdt,tur,0.469579368829727
gdt,twn,0.350974082946777
gdt,tza,0.852345168590546
gdt,uga,0.864030361175537
gdt,ukr,0.625689923763275
gdt,ury,0.425883412361145
gdt,usa,0.143640041351318
gdt,ven,0.460208266973496
gdt,vnm,0.722613453865051
gdt,xac,0.738285422325134
gdt,xca,0.573890328407288
gdt,xcb,0.577956676483154
gdt,xcf,0.671439468860626
gdt,xea,0.700607419013977
gdt,xec,0.751796662807465
gdt,xee,0.692821025848389
gdt,xef,0.103461153805256
gdt,xer,0.526752948760986
gdt,xna,0.0654630735516548
gdt,xnf,0.558457970619202
gdt,xoc,0.590440452098846
gdt,xsa,0.800481200218201
gdt,xsc,0.692481458187103
gdt,xse,0.775698840618134
gdt,xsm,0.510049998760223
gdt,xsu,0.721208453178406
gdt,xtw,0.286500453948975
gdt,xwf,0.81876802444458
gdt,xws,0.603254616260529
gdt,zaf,0.508933901786804
gdt,zmb,0.752869665622711
gdt,zwe,0.78896164894104
gro,alb,0.918308734893799
gro,are,0.999998986721039
gro,arg,0.962327063083649
gro,arm,0.891155421733856
gro,aus,0.999998986721039
gro,aut,0.999998986721039
gro,aze,0.866047918796539
gro,bel,0.999998986721039
gro,ben,0.876172780990601
gro,bfa,0.851964473724365
gro,bgd,0.859894037246704
gro,bgr,0.922629117965698
gro,bhr,0.982250988483429
gro,blr,0.916024148464203
gro,bol,0.847675561904907
gro,bra,0.955206394195557
gro,brn,0.975890219211578
gro,bwa,0.860468447208405
gro,can,0.999998986721039
gro,che,0.999998986721039
gro,chl,0.957215428352356
gro,chn,0.817251920700073
gro,civ,0.845506072044373
gro,cmr,0.849387586116791
gro,col,0.912297904491425
gro,cri,0.926357984542847
gro,cyp,0.995652318000793
gro,cze,0.974145174026489
gro,deu,0.999998986721039
gro,dnk,0.999998986721039
gro,dom,0.926194190979004
gro,ecu,0.885948717594147
gro,egy,0.880478203296661
gro,esp,0.999957084655762
gro,est,0.974343121051788
gro,eth,0.873485147953033
gro,fin,0.999998986721039
gro,fra,0.999998986721039
gro,gbr,0.999998986721039
gro,geo,0.894095122814179
gro,gha,0.842568278312683
gro,gin,0.870766639709473
gro,grc,0.999998986721039
gro,gtm,0.890005528926849
gro,hkg,0.999998986721039
gro,hnd,0.848557054996491
gro,hrv,0.991099774837494
gro,hun,0.966639935970306
gro,idn,0.854591906070709
gro,ind,0.844147861003876
gro,irl,0.999998986721039
gro,irn,0.896049618721008
gro,isr,0.999998986721039
gro,ita,0.999998986721039
gro,jam,0.927597045898438
gro,jor,0.921322345733643
gro,jpn,0.999998986721039
gro,kaz,0.935899615287781
gro,ken,0.857546210289002
gro,kgz,0.876114964485169
gro,khm,0.856115221977234
gro,kor,0.999998986721039
gro,kwt,0.986169099807739
gro,lao,0.846751034259796
gro,lka,0.878710091114044
gro,ltu,0.998158156871796
gro,lux,0.999998986721039
gro,lva,0.978092670440674
gro,mar,0.864525735378265
gro,mdg,0.867527365684509
gro,mex,0.938038170337677
gro,mlt,0.999998986721039
gro,mng,0.821138143539429
gro,moz,0.862769186496735
gro,mus,0.950145840644836
gro,mwi,0.868813633918762
gro,mys,0.921173930168152
gro,nam,0.857052266597748
gro,nga,0.864728033542633
gro,nic,0.854165256023407
gro,nld,0.999998986721039
gro,nor,0.999998986721039
gro,npl,0.864778220653534
gro,nzl,0.999998986721039
gro,omn,0.928863883018494
gro,pak,0.853383958339691
gro,pan,0.976682424545288
gro,per,0.894842386245728
gro,phl,0.862997770309448
gro,pol,0.962525367736816
gro,pri,0.995842695236206
gro,prt,0.99317330121994
gro,pry,0.883016526699066
gro,qat,0.964629113674164
gro,rou,0.970259606838226
gro,rus,0.944448411464691
gro,rwa,0.857436776161194
gro,sau,0.939920723438263
gro,sen,0.854958713054657
gro,sgp,0.999998986721039
gro,slv,0.917722344398499
gro,svk,0.978170812129974
gro,svn,0.999998986721039
gro,swe,0.999998986721039
gro,tgo,0.874195694923401
gro,tha,0.881404519081116
gro,tto,0.948407709598541
gro,tun,0.905252695083618
gro,tur,0.977096199989319
gro,twn,0.986553907394409
gro,tza,0.860952913761139
gro,uga,0.87015962600708
gro,ukr,0.873474299907684
gro,ury,0.970211446285248
gro,usa,0.999998986721039
gro,ven,0.944700956344604
gro,vnm,0.8524449467659
gro,xac,0.82470440864563
gro,xca,0.875260770320892
gro,xcb,0.883004784584045
gro,xcf,0.789952874183655
gro,xea,0.813616037368774
gro,xec,0.846072912216187
gro,xee,0.879544973373413
gro,xef,0.999998986721039
gro,xer,0.928977310657501
gro,xna,0.999998986721039
gro,xnf,0.832699239253998
gro,xoc,0.882495105266571
gro,xsa,0.867624223232269
gro,xsc,0.837572515010834
gro,xse,0.843744039535523
gro,xsm,0.915359377861023
gro,xsu,0.812665045261383
gro,xtw,0.996504127979279
gro,xwf,0.867199778556824
gro,xws,0.864526510238648
gro,zaf,0.913353264331818
gro,zmb,0.821082651615143
gro,zwe,0.860130250453949
i_s,alb,0.596814632415772
i_s,are,0.204358652234077
i_s,arg,0.429771065711975
i_s,arm,0.632307350635529
i_s,aus,0.0732448473572731
i_s,aut,0.142051488161087
i_s,aze,0.519022643566132
i_s,bel,0.15901380777359
i_s,ben,0.818897128105164
i_s,bfa,0.901822865009308
i_s,bgd,0.861765742301941
i_s,bgr,0.527621448040009
i_s,bhr,0.333571493625641
i_s,blr,0.544074654579163
i_s,bol,0.697837948799133
i_s,bra,0.442901223897934
i_s,brn,0.170660421252251
i_s,bwa,0.511907279491425
i_s,can,0.128010004758835
i_s,che,9.99999997475243e-07
i_s,chl,0.416851192712784
i_s,chn,0.579191327095032
i_s,civ,0.792576014995575
i_s,cmr,0.801773190498352
i_s,col,0.529895961284638
i_s,cri,0.496805638074875
i_s,cyp,0.342660129070282
i_s,cze,0.342359095811844
i_s,deu,0.172561749815941
i_s,dnk,0.0811359137296677
i_s,dom,0.572589218616486
i_s,ecu,0.578173637390137
i_s,egy,0.655649721622467
i_s,esp,0.262833654880524
i_s,est,0.385150939226151
i_s,eth,0.940275013446808
i_s,fin,0.147878870368004
i_s,fra,0.191625595092773
i_s,gbr,0.211366221308708
i_s,geo,0.639942109584808
i_s,gha,0.748531222343445
i_s,gin,0.898672103881836
i_s,grc,0.310819983482361
i_s,gtm,0.641083478927612
i_s,hkg,0.233393430709839
i_s,hnd,0.697822034358978
i_s,hrv,0.40884393453598
i_s,hun,0.428132236003876
i_s,idn,0.640953302383423
i_s,ind,0.767353594303131
i_s,irl,0.130862966179848
i_s,irn,0.52973222732544
i_s,isr,0.244657710194588
i_s,ita,0.222280248999596
i_s,jam,0.576327741146088
i_s,jor,0.598256230354309
i_s,jpn,0.161227822303772
i_s,kaz,0.445425420999527
i_s,ken,0.838365256786346
i_s,kgz,0.767556488513947
i_s,khm,0.831933379173279
i_s,kor,0.31103903055191
i_s,kwt,0.0958121865987778
i_s,lao,0.786547422409058
i_s,lka,0.661406397819519
i_s,ltu,0.4151351749897
i_s,lux,9.99999997475243e-07
i_s,lva,0.425688922405243
i_s,mar,0.650078356266022
i_s,mdg,0.913732171058655
i_s,mex,0.483367681503296
i_s,mlt,0.348105847835541
i_s,mng,0.662179589271545
i_s,moz,0.910868227481842
i_s,mus,0.503771245479584
i_s,mwi,0.945955157279968
i_s,mys,0.484599947929382
i_s,nam,0.562605023384094
i_s,nga,0.680918335914612
i_s,nic,0.736357033252716
i_s,nld,0.133917480707169
i_s,nor,9.99999997475243e-07
i_s,npl,0.860745906829834
i_s,nzl,0.21871030330658
i_s,omn,0.336556762456894
i_s,pak,0.779692828655243
i_s,pan,0.505076050758362
i_s,per,0.55584716796875
i_s,phl,0.689163327217102
i_s,pol,0.43373367190361
i_s,pri,0.30230438709259
i_s,prt,0.337097853422165
i_s,pry,0.62358170747757
i_s,qat,9.99999997475243e-07
i_s,rou,0.492611557245255
i_s,rus,0.423554629087448
i_s,rwa,0.891423940658569
i_s,sau,0.289982855319977
i_s,sen,0.798914730548859
i_s,sgp,0.113713689148426
i_s,slv,0.619770228862763
i_s,svk,0.377332091331482
i_s,svn,0.315860450267792
i_s,swe,0.0975441113114357
i_s,tgo,0.85237580537796
i_s,tha,0.578673362731934
i_s,tto,0.357040047645569
i_s,tun,0.598580837249756
i_s,tur,0.470725506544113
i_s,twn,0.353590965270996
i_s,tza,0.917448997497559
i_s,uga,0.925520062446594
i_s,ukr,0.630964875221252
i_s,ury,0.428246438503265
i_s,usa,0.14426089823246
i_s,ven,0.464689046144486
i_s,vnm,0.751172721385956
i_s,xac,0.790391325950623
i_s,xca,0.581302881240845
i_s,xcb,0.591743469238281
i_s,xcf,0.736941337585449
i_s,xea,0.741349399089813
i_s,xec,0.798599302768707
i_s,xee,0.705723404884338
i_s,xef,0.103711664676666
i_s,xer,0.530828893184662
i_s,xna,0.0665353611111641
i_s,xnf,0.583331525325775
i_s,xoc,0.603333711624146
i_s,xsa,0.84168928861618
i_s,xsc,0.725373923778534
i_s,xse,0.822111666202545
i_s,xsm,0.516974091529846
i_s,xsu,0.767359137535095
i_s,xtw,0.287468582391739
i_s,xwf,0.864989280700684
i_s,xws,0.618683159351349
i_s,zaf,0.515715956687927
i_s,zmb,0.805544435977936
i_s,zwe,0.837768316268921
isr,alb,0.590552926063538
isr,are,0.208880051970482
isr,arg,0.426015049219131
isr,arm,0.622375249862671
isr,aus,0.0723432451486588
isr,aut,0.1407660394907
isr,aze,0.507751941680908
isr,bel,0.158618897199631
isr,ben,0.788491785526276
isr,bfa,0.835611820220947
isr,bgd,0.811241149902344
isr,bgr,0.524329125881195
isr,bhr,0.327879309654236
isr,blr,0.535856306552887
isr,bol,0.674608945846558
isr,bra,0.43714252114296
isr,brn,0.165200039744377
isr,bwa,0.50050276517868
isr,can,0.126944601535797
isr,che,9.99999997475243e-07
isr,chl,0.413975715637207
isr,chn,0.555001378059387
isr,civ,0.751925647258759
isr,cmr,0.754960179328919
isr,col,0.521978259086609
isr,cri,0.489927679300308
isr,cyp,0.341962307691574
isr,cze,0.341986328363419
isr,deu,0.171531423926353
isr,dnk,0.0806787386536598
isr,dom,0.567225635051727
isr,ecu,0.569108784198761
isr,egy,0.640718638896942
isr,esp,0.261786222457886
isr,est,0.384157359600067
isr,eth,0.879849374294281
isr,fin,0.146975174546242
isr,fra,0.190090581774712
isr,gbr,0.210313737392426
isr,geo,0.631895780563355
isr,gha,0.720037996768951
isr,gin,0.846802115440369
isr,grc,0.310465931892395
isr,gtm,0.630912721157074
isr,hkg,0.233884409070015
isr,hnd,0.67569363117218
isr,hrv,0.414102226495743
isr,hun,0.426024734973907
isr,idn,0.620685577392578
isr,ind,0.727452218532562
isr,irl,0.130073308944702
isr,irn,0.51601243019104
isr,isr,0.244297474622726
isr,ita,0.221159428358078
isr,jam,0.570568323135376
isr,jor,0.589836716651917
isr,jpn,0.160876974463463
isr,kaz,0.441637426614761
isr,ken,0.793925285339356
isr,kgz,0.749204456806183
isr,khm,0.78536981344223
isr,kor,0.309694856405258
isr,kwt,0.0958701968193054
isr,lao,0.748261868953705
isr,lka,0.645060956478119
isr,ltu,0.42215621471405
isr,lux,9.99999997475243e-07
isr,lva,0.426499336957932
isr,mar,0.634296357631683
isr,mdg,0.858199596405029
isr,mex,0.478302717208862
isr,mlt,0.349328935146332
isr,mng,0.637457966804504
isr,moz,0.852099716663361
isr,mus,0.501543343067169
isr,mwi,0.881475567817688
isr,mys,0.469841718673706
isr,nam,0.550556004047394
isr,nga,0.661401271820068
isr,nic,0.71193528175354
isr,nld,0.13254177570343
isr,nor,9.99999997475243e-07
isr,npl,0.810482501983643
isr,nzl,0.217958137392998
isr,omn,0.295064210891724
isr,pak,0.746829569339752
isr,pan,0.506636440753937
isr,per,0.550658762454987
isr,phl,0.670507609844208
isr,pol,0.43147474527359
isr,pri,0.300743728876114
isr,prt,0.335594594478607
isr,pry,0.610907375812531
isr,qat,9.99999997475243e-07
isr,rou,0.493066042661667
isr,rus,0.418873369693756
isr,rwa,0.836572468280792
isr,sau,0.28402391076088
isr,sen,0.761961698532105
isr,sgp,0.110766962170601
isr,slv,0.616510391235352
isr,svk,0.376902550458908
isr,svn,0.315637826919556
isr,swe,0.0967560335993767
isr,tgo,0.815055370330811
isr,tha,0.563748717308044
isr,tto,0.354577332735062
isr,tun,0.589379191398621
isr,tur,0.469579368829727
isr,twn,0.350974082946777
isr,tza,0.852345168590546
isr,uga,0.864030361175537
isr,ukr,0.625689923763275
isr,ury,0.425883412361145
isr,usa,0.143640041351318
isr,ven,0.460208266973496
isr,vnm,0.722613453865051
isr,xac,0.738285422325134
isr,xca,0.573890328407288
isr,xcb,0.577956676483154
isr,xcf,0.671439468860626
isr,xea,0.700607419013977
isr,xec,0.751796662807465
isr,xee,0.692821025848389
isr,xef,0.103461153805256
isr,xer,0.526752948760986
isr,xna,0.0654630735516548
isr,xnf,0.558457970619202
isr,xoc,0.590440452098846
isr,xsa,0.800481200218201
isr,xsc,0.692481458187103
isr,xse,0.775698840618134
isr,xsm,0.510049998760223
isr,xsu,0.721208453178406
isr,xtw,0.286500453948975
isr,xwf,0.81876802444458
isr,xws,0.603254616260529
isr,zaf,0.508933901786804
isr,zmb,0.752869665622711
isr,zwe,0.78896164894104
lea,alb,0.744600713253021
lea,are,0.306379973888397
lea,arg,0.590691387653351
lea,arm,0.764170110225678
lea,aus,0.166040167212486
lea,aut,0.242659330368042
lea,aze,0.691875040531158
lea,bel,0.261778831481934
lea,ben,0.836710155010223
lea,bfa,0.813527345657349
lea,bgd,0.821495652198792
lea,bgr,0.695034027099609
lea,bhr,0.492253452539444
lea,blr,0.712108254432678
lea,bol,0.777745425701141
lea,bra,0.612902581691742
lea,brn,0.368403911590576
lea,bwa,0.688215970993042
lea,can,0.228670328855515
lea,che,0.0611400082707405
lea,chl,0.583542287349701
lea,chn,0.711932837963104
lea,civ,0.799923241138458
lea,cmr,0.803021371364594
lea,col,0.701053440570831
lea,cri,0.675342738628388
lea,cyp,0.464375376701355
lea,cze,0.513570368289948
lea,deu,0.277510613203049
lea,dnk,0.185987770557404
lea,dom,0.725438475608826
lea,ecu,0.732764363288879
lea,egy,0.774581372737885
lea,esp,0.386740833520889
lea,est,0.549803793430328
lea,eth,0.838324427604675
lea,fin,0.248524487018585
lea,fra,0.29946181178093
lea,gbr,0.308711290359497
lea,geo,0.769194006919861
lea,gha,0.790339648723602
lea,gin,0.840598046779633
lea,grc,0.41618287563324
lea,gtm,0.769175410270691
lea,hkg,0.345948308706284
lea,hnd,0.78004652261734
lea,hrv,0.582004547119141
lea,hun,0.587495446205139
lea,idn,0.753855764865875
lea,ind,0.79136323928833
