TRAD_COMMi,REGr,Value
frs,idn,0.195217618702951
frs,ind,0.850975106844494
frs,irl,0.210170252164122
frs,irn,0.35227071258623
frs,isr,0.346868980816837
frs,ita,0.57970738184058
frs,jam,0.696935469188168
frs,jor,0.0997329523290088
frs,jpn,0.442455654048516
frs,kaz,0.743226759439688
frs,ken,0.990379304667293
frs,kgz,0.00739714596721441
frs,khm,0.252958776812363
frs,kor,0.971697427267943
frs,kwt,0.0187794984294792
frs,lao,0.371036798839088
frs,lka,0.858173186975885
frs,ltu,0.941186586522945
frs,lux,0.234630942606778
frs,lva,0.400223353703208
frs,mar,0.53793907291838
frs,mdg,0.529688712387752
frs,mex,0.35508363078656
frs,mlt,0.794033727370772
frs,mng,0.380054866580134
frs,moz,0.6163609997164
frs,mus,0.908529600578915
frs,mwi,0.0662508043707909
frs,mys,0.695382795532128
frs,nam,0.469801875205317
frs,nga,0.345879109149
frs,nic,0.646581488194806
frs,nld,0.12859908537511
frs,nor,0.111777623984154
frs,npl,0.236190846338239
frs,nzl,0.0147926414069227
frs,omn,0.0434997535390382
frs,pak,0.673538698790854
frs,pan,0.452464171574723
frs,per,0.299102776599769
frs,phl,0.684056165384301
frs,pol,0.0935208358109687
frs,pri,0.679791152903866
frs,prt,0.226814124667474
frs,pry,0.802905940278563
frs,qat,0.261380174855134
frs,rou,0.402510749053128
frs,rus,0.851516746898102
frs,rwa,0.549348525881683
frs,sau,0.210844550236672
frs,sen,0.310761511518131
frs,sgp,0.0593580521428408
frs,slv,0.0621956931824622
frs,svk,0.174676253821943
frs,svn,0.699733258782223
frs,swe,0.987048727921371
frs,tgo,0.728254725404193
frs,tha,0.710139121258124
frs,tto,0.384988809931927
frs,tun,0.113447694805323
frs,tur,0.235790279251755
frs,twn,0.400846544155386
frs,tza,0.731414714931531
frs,uga,0.759104867700432
frs,ukr,0.911736009225393
frs,ury,0.305964544952194
frs,usa,0.435229974228192
frs,ven,0.294494376864183
frs,vnm,0.497806535905794
frs,xac,0.763004926332276
frs,xca,0.245211189761415
frs,xcb,0.744153089657323
frs,xcf,0.891292771320087
frs,xea,0.429811899643162
frs,xec,0.199416100193739
frs,xee,0.738945724983597
frs,xef,0.533977212310571
frs,xer,0.170113819419485
frs,xna,0.816007553593048
frs,xnf,0.486043848367924
frs,xoc,0.62449691792965
frs,xsa,0.61126723498048
frs,xsc,0.76636930536299
frs,xse,0.74435919791305
frs,xsm,0.882868176286185
frs,xsu,0.10900065546132
frs,xtw,0.908867992462663
frs,xwf,0.369581168101455
frs,xws,0.755923363267952
frs,zaf,0.34215225940351
frs,zmb,0.375856088929364
frs,zwe,0.894300994688859
fsh,alb,0.298439738892968
fsh,are,0.388538551816955
fsh,arg,0.297084815820697
fsh,arm,0.77155664082092
fsh,aus,0.995284509790598
fsh,aut,0.810378513914842
fsh,aze,0.902042188223204
fsh,bel,0.142225368450244
fsh,ben,0.151267854954374
fsh,bfa,0.461642660470426
fsh,bgd,0.606617062019064
fsh,bgr,0.295502851430164
fsh,bhr,0.367246646992815
fsh,blr,0.303186521941497
fsh,bol,0.75192313341147
fsh,bra,0.0379418823619038
fsh,brn,0.597918221677239
fsh,bwa,0.352420705044523
fsh,can,0.753764359556849
fsh,che,0.455434863883451
fsh,chl,0.838600199346627
fsh,chn,0.581196635118109
fsh,civ,0.825575033026109
fsh,cmr,0.699310020555949
fsh,col,0.189619791772332
fsh,cri,0.332294034453692
fsh,cyp,0.802511373691347
fsh,cze,0.287791873198936
fsh,deu,0.282896114927148
fsh,dnk,0.70642616402351
fsh,dom,0.175148661590213
fsh,ecu,0.460761483707101
fsh,egy,0.173145613118183
fsh,esp,0.390955676880707
fsh,est,0.539840747132258
fsh,eth,0.0198267671592021
fsh,fin,0.424676429202163
fsh,fra,0.168763759471077
fsh,gbr,0.985543837769295
fsh,geo,0.407084607966607
fsh,gha,0.820684534620802
fsh,gin,0.636090576814127
fsh,grc,0.226413563168914
fsh,gtm,0.215107794371929
fsh,hkg,0.460098002924478
fsh,hnd,0.782746486966275
fsh,hrv,0.43955820918149
fsh,hun,0.546521661619537
fsh,idn,0.181027882413614
fsh,ind,0.570734475237238
fsh,irl,0.107542021447262
fsh,irn,0.270536390517816
fsh,isr,0.783277179810719
fsh,ita,0.768541368751433
fsh,jam,0.947916786268817
fsh,jor,0.163322111063669
fsh,jpn,0.112683376205271
fsh,kaz,0.15869622834308
fsh,ken,0.790569787596138
fsh,kgz,0.934702490134585
fsh,khm,0.787359619906487
fsh,kor,0.962602651530304
fsh,kwt,0.425610405562741
fsh,lao,0.836383069349531
fsh,lka,0.963812560751911
fsh,ltu,0.831371663398548
fsh,lux,0.00641314674204924
fsh,lva,0.339730528493238
fsh,mar,0.564196995080717
fsh,mdg,0.912430620333721
fsh,mex,0.172259772766455
fsh,mlt,0.370168569994619
fsh,mng,0.90447433479135
fsh,moz,0.834373872298242
fsh,mus,0.616518646699523
fsh,mwi,0.50397616743616
fsh,mys,0.664225577476325
fsh,nam,0.771162231161241
fsh,nga,0.034415625823788
fsh,nic,0.397526370494508
fsh,nld,0.897077187887211
fsh,nor,0.667146387084233
fsh,npl,0.677124965443909
fsh,nzl,0.256807514318565
fsh,omn,0.269330245927306
fsh,pak,0.130796816427694
fsh,pan,0.283908567396667
fsh,per,0.663037926819438
fsh,phl,0.0935320638133232
fsh,pol,0.956227811632837
fsh,pri,0.399096606064981
fsh,prt,0.245770435268697
fsh,pry,0.484625513299028
fsh,qat,0.414931755528644
fsh,rou,0.443716230142974
fsh,rus,0.0982197764494989
fsh,rwa,0.543516913939616
fsh,sau,0.254613194693703
fsh,sen,0.716124905425784
fsh,sgp,0.339194020948006
fsh,slv,0.986717595682476
fsh,svk,0.385992131034817
fsh,svn,0.319303605929608
fsh,swe,0.755739556650527
fsh,tgo,0.656704495070087
fsh,tha,0.689932649056166
fsh,tto,0.23628661474427
fsh,tun,0.923069234055093
fsh,tur,0.15022150334271
fsh,twn,0.561763001936454
fsh,tza,0.257380367119759
fsh,uga,0.698236656453053
fsh,ukr,0.724566495432644
fsh,ury,0.345850529477861
fsh,usa,0.0580744256282371
fsh,ven,0.168643111763877
fsh,vnm,0.57242895131734
fsh,xac,0.245110853925843
fsh,xca,0.779267432322347
fsh,xcb,0.442193308690833
fsh,xcf,0.743305287469758
fsh,xea,0.908696383119611
fsh,xec,0.320688572243498
fsh,xee,0.546711170946435
fsh,xef,0.55541019778523
fsh,xer,0.542012918553902
fsh,xna,0.0445065296088932
fsh,xnf,0.642480037515257
fsh,xoc,0.1607637356162
fsh,xsa,0.903349449096032
fsh,xsc,0.194320646042069
fsh,xse,0.628116879998447
fsh,xsm,0.971345734494793
fsh,xsu,0.828890195715962
fsh,xtw,0.697538039501566
fsh,xwf,0.461796692299424
fsh,xws,0.323439215124117
fsh,zaf,0.516166010800828
fsh,zmb,0.321023754330455
fsh,zwe,0.931099912796458
gas,alb,0.309305530836746
gas,are,0.134437829603925
gas,arg,0.24097965826013
gas,arm,0.0609444980485808
gas,aus,0.455725426628521
gas,aut,0.925363013375578
gas,aze,0.101746968732088
gas,bel,0.065733289015756
gas,ben,0.214729821824108
gas,bfa,0.579781549427134
gas,bgd,0.410290729766309
gas,bgr,0.887766368331791
gas,bhr,0.280408336382671
gas,blr,0.287344477677865
gas,bol,0.462085672963455
gas,bra,0.909624456536765
gas,brn,0.213120692205748
gas,bwa,0.5917913440534
gas,can,0.62274791814485
gas,che,0.816426202038084
gas,chl,0.176145037368985
gas,chn,0.978622233226071
gas,civ,0.544891947252584
gas,cmr,0.773463900165033
gas,col,0.499633170816943
gas,cri,0.972748409871785
gas,cyp,0.788825044412596
gas,cze,0.518924344760614
gas,deu,0.915647172925259
gas,dnk,0.123898652527989
gas,dom,0.425492576031978
gas,ecu,0.408781903620127
gas,egy,0.416163643220272
gas,esp,0.234822984660319
gas,est,0.568040120914043
gas,eth,0.0223662405217515
gas,fin,0.238793326572909
gas,fra,0.286079498299139
gas,gbr,0.903546323539853
gas,geo,0.726106084032855
gas,gha,0.860819441611738
gas,gin,0.816979637268352
gas,grc,0.600189691676026
gas,gtm,0.731535691162108
gas,hkg,0.763448456872444
gas,hnd,0.582410201403274
gas,hrv,0.815560943873817
gas,hun,0.455803869908407
gas,idn,0.582764413166086
gas,ind,0.93402874247257
gas,irl,0.256303235591803
gas,irn,0.285391933330394
gas,isr,0.415678704299158
gas,ita,0.331104878316894
gas,jam,0.135422572721499
gas,jor,0.63232885329938
gas,jpn,0.0648737761688844
gas,kaz,0.283844390552917
gas,ken,0.901081422422702
gas,kgz,0.559681214723046
gas,khm,0.847085388666378
gas,kor,0.0308874472725783
gas,kwt,0.451673350148692
gas,lao,0.745430732436431
gas,lka,0.358626159825599
gas,ltu,0.540618175002478
gas,lux,0.903645962980372
gas,lva,0.0675666995178246
gas,mar,0.586825253839359
gas,mdg,0.563203929681371
gas,mex,0.542295057037583
gas,mlt,0.937520101725581
gas,mng,0.662628124524067
gas,moz,0.642556020478685
gas,mus,0.344138711275012
gas,mwi,0.374966945648774
gas,mys,0.914586037295979
gas,nam,0.163676955193236
gas,nga,0.481305589232098
gas,nic,0.901365153464779
gas,nld,0.441232416230716
gas,nor,0.79769680842381
gas,npl,0.808288858205673
gas,nzl,0.670411630984587
gas,omn,0.0155350162286508
gas,pak,0.276165771292228
gas,pan,0.795424437139416
gas,per,0.0754721223771677
gas,phl,0.164500822205991
gas,pol,0.348035024135002
gas,pri,0.913427653624907
gas,prt,0.161544646160176
gas,pry,0.0711989848221187
gas,qat,0.38249207161666
gas,rou,0.755277441838629
gas,rus,0.55010989568757
gas,rwa,0.937058961307965
gas,sau,0.369391063194969
gas,sen,0.619175304420421
gas,sgp,0.016358600352743
gas,slv,0.777857654228039
gas,svk,0.282729553575118
gas,svn,0.560326251863364
gas,swe,0.831977635360801
gas,tgo,0.797803668626543
gas,tha,0.410019702171405
gas,tto,0.657017617196462
gas,tun,0.328541265121811
gas,tur,0.633041766954927
gas,twn,0.0264463132003012
gas,tza,0.321262616902357
gas,uga,0.485288655313747
gas,ukr,0.307296083958679
gas,ury,0.435969074992001
gas,usa,0.89730141568564
gas,ven,0.4192543566902
gas,vnm,0.877493861899697
gas,xac,0.442979046968486
gas,xca,0.702040703138504
gas,xcb,0.129239759277951
gas,xcf,0.303536955801892
gas,xea,0.899027400906141
gas,xec,0.384593039612706
gas,xee,0.809162840283764
gas,xef,0.33154258926684
gas,xer,0.355568159228075
gas,xna,0.548598677677001
gas,xnf,0.164174447153229
gas,xoc,0.094519041867746
gas,xsa,0.397882256073447
gas,xsc,0.675773669632933
gas,xse,0.0751950283920561
gas,xsm,0.521845106638335
gas,xsu,0.096071504579648
gas,xtw,0.929234518878923
gas,xwf,0.581850325391878
gas,xws,0.671366439126574
gas,zaf,0.415977225412436
gas,zmb,0.341295830625135
gas,zwe,0.864450401413847
gdt,alb,0.505830233932855
gdt,are,0.582306533069409
gdt,arg,0.534216252299067
gdt,arm,0.143141554257158
gdt,aus,0.438719303434908
gdt,aut,0.898062417619851
gdt,aze,0.825364301694429
gdt,bel,0.431308261924422
gdt,ben,0.38831168023189
gdt,bfa,0.566571249357195
gdt,bgd,0.425984498461358
gdt,bgr,0.206236246659948
gdt,bhr,0.887835559871848
gdt,blr,0.979755824674459
gdt,bol,0.983173178623548
gdt,bra,0.898372032392472
gdt,brn,0.0764694287781492
gdt,bwa,0.573681590929627
gdt,can,0.268082642198873
gdt,che,0.372225113760464
gdt,chl,0.840720615647183
gdt,chn,0.708603546882958
gdt,civ,0.814206804507914
gdt,cmr,0.131739497842852
gdt,col,0.581030506830205
gdt,cri,0.956569110168488
gdt,cyp,0.655877678797507
gdt,cze,0.60834718044083
gdt,deu,0.975104847284789
gdt,dnk,0.704963463164786
gdt,dom,0.715664697027358
gdt,ecu,0.171158670906333
gdt,egy,0.799946760257832
gdt,esp,0.0158723082226529
gdt,est,0.738518615024344
gdt,eth,0.0216237390404082
gdt,fin,0.19968060132601
gdt,fra,0.201538984261318
gdt,gbr,0.600102219940448
gdt,geo,0.939311070779218
gdt,gha,0.59539500242203
gdt,gin,0.106527134272603
gdt,grc,0.22939451467364
gdt,gtm,0.743519266549548
gdt,hkg,0.426342912575997
gdt,hnd,0.531578757665714
gdt,hrv,0.825738380623235
gdt,hun,0.673619224270995
gdt,idn,0.409430125644408
gdt,ind,0.162614261231596
gdt,irl,0.323892753403692
gdt,irn,0.656628396855722
gdt,isr,0.834870084623594
gdt,ita,0.926384664732478
gdt,jam,0.452700868127508
gdt,jor,0.333795355319186
gdt,jpn,0.235973463514122
gdt,kaz,0.100952653922112
gdt,ken,0.205454902586186
gdt,kgz,0.358011920296666
gdt,khm,0.477965847359171
gdt,kor,0.0272578553477475
gdt,kwt,0.715745298177305
gdt,lao,0.85131481305458
gdt,lka,0.632938012939557
gdt,ltu,0.581042130411026
gdt,lux,0.28291036180555
gdt,lva,0.752830607411729
gdt,mar,0.179547780991769
gdt,mdg,0.0977130523074103
gdt,mex,0.530362252830912
gdt,mlt,0.532952753487423
gdt,mng,0.682994220204503
gdt,moz,0.321528694993404
gdt,mus,0.375016515891501
gdt,mwi,0.11767251940059
gdt,mys,0.834877630416733
gdt,nam,0.094072953920937
gdt,nga,0.242460319638546
gdt,nic,0.773037040265388
gdt,nld,0.592150083198963
gdt,nor,0.0654897162894155
gdt,npl,0.9857470407701
gdt,nzl,0.954269340593263
gdt,omn,0.611343359271824
gdt,pak,0.390657755072299
gdt,pan,0.322020342683177
gdt,per,0.911515014972433
gdt,phl,0.77249416132242
gdt,pol,0.214372244268287
gdt,pri,0.16588719877225
gdt,prt,0.107200083094289
gdt,pry,0.242946456703739
gdt,qat,0.571205052029013
gdt,rou,0.0221980658894396
gdt,rus,0.0375981304946992
gdt,rwa,0.045035119298367
gdt,sau,0.13746220486759
gdt,sen,0.87360374255519
gdt,sgp,0.388573638858652
gdt,slv,0.409677887218425
gdt,svk,0.879639424790463
gdt,svn,0.397360136967364
gdt,swe,0.0481967120942893
gdt,tgo,0.589135663753577
gdt,tha,0.947471660609121
gdt,tto,0.573065397955526
gdt,tun,0.891878084959412
gdt,tur,0.565185421105998
gdt,twn,0.457509808450849
gdt,tza,0.94233026417451
gdt,uga,0.221316708776573
gdt,ukr,0.96641790177094
gdt,ury,0.627719901057788
gdt,usa,0.443674786837502
gdt,ven,0.423897195733937
gdt,vnm,0.864312498662385
gdt,xac,0.237416833414745
gdt,xca,0.264125353444378
gdt,xcb,0.622757144273361
gdt,xcf,0.979034484662053
gdt,xea,0.810405448407965
gdt,xec,0.739801491592955
gdt,xee,0.809752953717144
gdt,xef,0.241675803253651
gdt,xer,0.859936947262453
gdt,xna,0.0975072602350603
gdt,xnf,0.657613179088766
gdt,xoc,0.840622875169571
gdt,xsa,0.770939525839326
gdt,xsc,0.935288037768236
gdt,xse,0.818257943380629
gdt,xsm,0.850685219306932
gdt,xsu,0.235832461094542
gdt,xtw,0.709874964248851
gdt,xwf,0.160445751297282
gdt,xws,0.557025390999835
gdt,zaf,0.856786606217563
gdt,zmb,0.0219903392311664
gdt,zwe,0.0883428757256917
gro,alb,0.405250210264597
gro,are,0.956330028503391
gro,arg,0.105309607313333
gro,arm,0.854425133852027
gro,aus,0.909869561052826
gro,aut,0.523018868509629
gro,aze,0.219103661922254
gro,bel,0.778891974340415
gro,ben,0.222493662516735
gro,bfa,0.158477148652648
gro,bgd,0.912340226579448
gro,bgr,0.197811171064564
gro,bhr,0.928503118507489
gro,blr,0.300522105620682
gro,bol,0.997978965394919
gro,bra,0.126540998178035
gro,brn,0.114035621497701
gro,bwa,0.312436953731434
gro,can,0.708690833518548
gro,che,0.966862826032535
gro,chl,0.0322049407987627
gro,chn,0.115330640392762
gro,civ,0.227867168516855
gro,cmr,0.580826789507543
gro,col,0.862016711647301
gro,cri,0.914720944221581
gro,cyp,0.770854627342841
gro,cze,0.396132629044157
gro,deu,0.130166801955921
gro,dnk,0.510434771947161
gro,dom,0.97321042736067
gro,ecu,0.544750603038307
gro,egy,0.174243438592084
gro,esp,0.200738885018478
gro,est,0.782850039816373
gro,eth,0.777694673338438
gro,fin,0.910481789394709
gro,fra,0.368273091391695
gro,gbr,0.277453327980184
gro,geo,0.877293261008927
gro,gha,0.00680889354542221
gro,gin,0.00297948210788797
gro,grc,0.634888823400716
gro,gtm,0.504084894704065
gro,hkg,0.0153798691431151
gro,hnd,0.849969669548145
gro,hrv,0.127187126826214
gro,hun,0.427779061015914
gro,idn,0.0231235239252389
gro,ind,0.962192288579871
gro,irl,0.976787808282931
gro,irn,0.237635938716495
gro,isr,0.874163190159064
gro,ita,0.360852616068182
gro,jam,0.726066055869186
gro,jor,0.639496840363495
gro,jpn,0.0160797079873605
gro,kaz,0.788637444758792
gro,ken,0.521741005938836
gro,kgz,0.136260995112637
gro,khm,0.0407479616415062
gro,kor,0.729652509484871
gro,kwt,0.774453240747241
gro,lao,0.94102017814034
gro,lka,0.474547667561452
gro,ltu,0.244742302618219
gro,lux,0.888164832961796
gro,lva,0.221640918741538
gro,mar,0.356480265384664
gro,mdg,0.14556277992595
gro,mex,0.621536725563319
gro,mlt,0.687669368858781
gro,mng,0.0703701752904112
gro,moz,0.173518283424431
gro,mus,0.900115163925543
gro,mwi,0.00741567529102355
gro,mys,0.893416732925716
gro,nam,0.137048911516576
gro,nga,0.811562035095747
gro,nic,0.158015638733544
gro,nld,0.847579934393338
gro,nor,0.301572667267568
gro,npl,0.733716850992654
gro,nzl,0.0585898126826432
gro,omn,0.0596039080018764
gro,pak,0.167709734940999
gro,pan,0.0160233260650367
gro,per,0.657802527762843
gro,phl,0.69464888711405
gro,pol,0.592116754723577
gro,pri,0.789734391298783
gro,prt,0.329279732121883
gro,pry,0.0812477903504699
gro,qat,0.132213116328032
gro,rou,0.451253413919958
gro,rus,0.221124950775846
gro,rwa,0.411886589461681
gro,sau,0.528646776866015
gro,sen,0.684825289366333
gro,sgp,0.399532915377274
gro,slv,0.727334420831485
gro,svk,0.0781495466870252
gro,svn,0.0103691579573746
gro,swe,0.0647099067993366
gro,tgo,0.721488841640056
gro,tha,0.736866283999862
gro,tto,0.50726371623444
gro,tun,0.819196720932244
gro,tur,0.938036972141031
gro,twn,0.986463478543175
gro,tza,0.624082962642449
gro,uga,0.619447694304679
gro,ukr,0.0700160208038222
gro,ury,0.809404284942306
gro,usa,0.384624535248956
gro,ven,0.0181084651016424
gro,vnm,0.173125723134832
gro,xac,0.71510712091243
gro,xca,0.829701428199276
gro,xcb,0.238526868968678
gro,xcf,0.77976441741105
gro,xea,0.151323297406942
gro,xec,0.0406872651432113
gro,xee,0.819065224968705
gro,xef,0.320481609035368
gro,xer,0.167234235420837
gro,xna,0.36589399587739
gro,xnf,0.0931440628042088
gro,xoc,0.527859044165084
gro,xsa,0.821624990179487
gro,xsc,0.346745836937332
gro,xse,0.63527521369068
gro,xsm,0.577201044170032
gro,xsu,0.291801902178989
gro,xtw,0.78946102236364
gro,xwf,0.731522527642509
gro,xws,0.692684158297865
gro,zaf,0.384471672693096
gro,zmb,0.917506008249596
gro,zwe,0.605077954678824
i_s,alb,0.804836051671513
i_s,are,0.695443296685906
i_s,arg,0.712873431567634
i_s,arm,0.0864367644671707
i_s,aus,0.355847962425102
i_s,aut,0.0119594176213795
i_s,aze,0.664585949459905
i_s,bel,0.0209643132281109
i_s,ben,0.58634009512656
i_s,bfa,0.521038522609464
i_s,bgd,0.643693567246084
i_s,bgr,0.117818319285924
i_s,bhr,0.90610766547658
i_s,blr,0.0698488147450379
i_s,bol,0.620462003827673
i_s,bra,0.074509423154893
i_s,brn,0.404568583862293
i_s,bwa,0.72355645974034
i_s,can,0.755277558952207
i_s,che,0.825009363035811
i_s,chl,0.996062768166052
i_s,chn,0.572626034144168
i_s,civ,0.851547116567625
i_s,cmr,0.13476100161197
i_s,col,0.890299894047523
i_s,cri,0.886247698125814
i_s,cyp,0.95185483649879
i_s,cze,0.963050440534371
i_s,deu,0.647099519734339
i_s,dnk,0.18836265853767
i_s,dom,0.0490061457316717
i_s,ecu,0.0416340392471832
i_s,egy,0.797636633697937
i_s,esp,0.290630791777727
i_s,est,0.680420000663633
i_s,eth,0.129828573053295
i_s,fin,0.362860815675001
i_s,fra,0.59562751198978
i_s,gbr,0.708504793128425
i_s,geo,0.0959564436324949
i_s,gha,0.96177894586886
i_s,gin,0.123171197929529
i_s,grc,0.0918520702357606
i_s,gtm,0.329496127746058
i_s,hkg,0.803298913143232
i_s,hnd,0.0939474375019497
i_s,hrv,0.844024173848289
i_s,hun,0.358477648167218
i_s,idn,0.747831947283012
i_s,ind,0.782516660999121
i_s,irl,0.377605013277187
i_s,irn,0.499289094617305
i_s,isr,0.787717578838134
i_s,ita,0.743632744018682
i_s,jam,0.521162654853061
i_s,jor,0.159736743833579
i_s,jpn,0.645001651872071
i_s,kaz,0.823156728211861
i_s,ken,0.0791451490039565
i_s,kgz,0.914945224173969
i_s,khm,0.768583105888586
i_s,kor,0.412009476296673
i_s,kwt,0.789251386497932
i_s,lao,0.139738811100035
i_s,lka,0.729134467700811
i_s,ltu,0.13136780775164
i_s,lux,0.72159350765122
i_s,lva,0.574036058805631
i_s,mar,0.789359479303611
i_s,mdg,0.219693324596416
i_s,mex,0.278051487791579
i_s,mlt,0.990246430349119
i_s,mng,0.304842012704284
i_s,moz,0.872010632118523
i_s,mus,0.872884281947954
i_s,mwi,0.147781920644438
i_s,mys,0.813145301239788
i_s,nam,0.733541302395873
i_s,nga,0.214982801355175
i_s,nic,0.705914202599467
i_s,nld,0.355468618740381
i_s,nor,0.991847045367983
i_s,npl,0.915580648454856
i_s,nzl,0.622314553435779
i_s,omn,0.700007264973556
i_s,pak,0.694303660267687
i_s,pan,0.633398734030028
i_s,per,0.385674225645328
i_s,phl,0.882222683730044
i_s,pol,0.552601150153728
i_s,pri,0.316415727123149
i_s,prt,0.947895514438378
i_s,pry,0.612374716853055
i_s,qat,0.112658421699955
i_s,rou,0.840504212339612
i_s,rus,0.155386226101223
i_s,rwa,0.512645610174441
i_s,sau,0.990213029929208
i_s,sen,0.281294200483078
i_s,sgp,0.980427802361486
i_s,slv,0.136568567731794
i_s,svk,0.515171807793247
i_s,svn,0.459288343674656
i_s,swe,0.116098346671859
i_s,tgo,0.193129191871445
i_s,tha,0.275864777755323
i_s,tto,0.440925463638314
i_s,tun,0.37090391986431
i_s,tur,0.0335645705330196
i_s,twn,0.259744165691572
i_s,tza,0.701082892185751
i_s,uga,0.613402538675249
i_s,ukr,0.713771477342791
i_s,ury,0.178467188908924
i_s,usa,0.576172739923715
i_s,ven,0.324797659519953
i_s,vnm,0.712089019490658
i_s,xac,0.433004029047843
i_s,xca,0.268017524022726
i_s,xcb,0.311877491692089
i_s,xcf,0.651291965801332
i_s,xea,0.448678948277592
i_s,xec,0.59244124198928
i_s,xee,0.656489199335658
i_s,xef,0.0588980584138358
i_s,xer,0.492576472385487
i_s,xna,0.347846388852581
i_s,xnf,0.302230613676934
i_s,xoc,0.0674226090716346
i_s,xsa,0.903505431343405
i_s,xsc,0.342640070284831
i_s,xse,0.518826051544167
i_s,xsm,0.136515618890399
i_s,xsu,0.41504506256609
i_s,xtw,0.540976055703186
i_s,xwf,0.824711068699124
i_s,xws,0.229293830058466
i_s,zaf,0.153401984952231
i_s,zmb,0.929464808876616
i_s,zwe,0.660996018059897
isr,alb,0.740358033476246
isr,are,0.830354014159525
isr,arg,0.937551300037697
isr,arm,0.887416267884208
isr,aus,0.0246289812516207
isr,aut,0.893022466689425
isr,aze,0.579625388133357
isr,bel,0.561041172747849
isr,ben,0.389029127789433
isr,bfa,0.575491292334985
isr,bgd,0.230769176622479
isr,bgr,0.0723486578506872
isr,bhr,0.861410011857922
isr,blr,0.501051664676018
isr,bol,0.0608672936580553
isr,bra,0.709913783791082
isr,brn,0.270353399271664
isr,bwa,0.40867719476821
isr,can,0.456257980018892
isr,che,0.628337326634835
isr,chl,0.632590434974088
isr,chn,0.787798007228091
isr,civ,0.0806013571604226
isr,cmr,0.563099232470963
isr,col,0.56130989253006
isr,cri,0.531663420538063
isr,cyp,0.98900421058565
isr,cze,0.496690752007673
isr,deu,0.940844272149241
isr,dnk,0.530609417661191
isr,dom,0.868331140496268
isr,ecu,0.700639142086728
isr,egy,0.567806964311237
isr,esp,0.797706463891163
isr,est,0.121900732373392
isr,eth,0.227387265712425
isr,fin,0.303043830571828
isr,fra,0.485604455219964
isr,gbr,0.211021632485815
isr,geo,0.103117279783448
isr,gha,0.183646656569583
isr,gin,0.974601045161396
isr,grc,0.838336379242617
isr,gtm,0.477020087230611
isr,hkg,0.198378400085714
isr,hnd,0.358037295526107
isr,hrv,0.4301146009894
isr,hun,0.453698429943191
isr,idn,0.891026151200394
isr,ind,0.464306220209029
isr,irl,0.318407361794344
isr,irn,0.0991454479905686
isr,isr,0.0965302447509913
isr,ita,0.833661415688328
isr,jam,0.917307556847001
isr,jor,0.814293183338652
isr,jpn,0.921188942964478
isr,kaz,0.638692758094852
isr,ken,0.802243720271337
isr,kgz,0.915729860466403
isr,khm,0.830818567169015
isr,kor,0.526380240771465
isr,kwt,0.478772718001988
isr,lao,0.356713707902925
isr,lka,0.559673000241645
isr,ltu,0.841905587825738
isr,lux,0.210750183701124
isr,lva,0.825009379101093
isr,mar,0.568503576827749
isr,mdg,0.12582510499474
isr,mex,0.0192428644707374
isr,mlt,0.820666549421111
isr,mng,0.990380236453653
isr,moz,0.638943753214338
isr,mus,0.775284177415426
isr,mwi,0.401162617869888
isr,mys,0.214099666955739
isr,nam,0.550631938891016
isr,nga,0.00559187438876366
isr,nic,0.041542773776735
isr,nld,0.650773173838449
isr,nor,0.583765811557392
isr,npl,0.201904129496313
isr,nzl,0.939674498891673
isr,omn,0.153898479933416
isr,pak,0.376330482506196
isr,pan,0.109374636135792
isr,per,0.0451654625197102
isr,phl,0.974691260800585
isr,pol,0.620373733484595
isr,pri,0.288575353489553
isr,prt,0.0665596200702517
isr,pry,0.114874646686162
isr,qat,0.888161186142767
isr,rou,0.0291069641915286
isr,rus,0.676293213870112
isr,rwa,0.968469343063502
isr,sau,0.749720556697285
isr,sen,0.13008716798252
isr,sgp,0.504700886512895
isr,slv,0.176722089029554
isr,svk,0.916270592016668
isr,svn,0.929641182856367
isr,swe,0.484434645640889
isr,tgo,0.514585786117361
isr,tha,0.0145774173841875
isr,tto,0.826204559020176
isr,tun,0.817421536367484
isr,tur,0.522923867511855
isr,twn,0.00391813369837823
isr,tza,0.325863846865538
isr,uga,0.847204779789124
isr,ukr,0.461321096154739
isr,ury,0.19382793874217
isr,usa,0.109057403625509
isr,ven,0.384617396442963
isr,vnm,0.294286043450474
isr,xac,0.984454775324687
isr,xca,0.820486689275151
isr,xcb,0.612124915221045
isr,xcf,0.642860939299509
isr,xea,0.3671983978285
isr,xec,0.536553887278466
isr,xee,0.434464773667437
isr,xef,0.0459018198455681
isr,xer,0.241418707750752
isr,xna,0.552098682380066
isr,xnf,0.704897970830549
isr,xoc,0.377785988679684
isr,xsa,0.306913288100955
isr,xsc,0.96449039854161
isr,xse,0.0676917160504264
isr,xsm,0.410523084501993
isr,xsu,0.903428000409119
isr,xtw,0.797995675057067
isr,xwf,0.546328708501522
isr,xws,0.655502704171018
isr,zaf,0.88375421105111
isr,zmb,0.995611587757658
isr,zwe,0.48688193501795
lea,alb,0.788269343279066
lea,are,0.648209721994677
lea,arg,0.547038889662136
lea,arm,0.51853951210452
lea,aus,0.259558132053525
lea,aut,0.199505853897861
lea,aze,0.226148435956302
lea,bel,0.949462052665673
lea,ben,0.268388095597778
lea,bfa,0.838858485543041
lea,bgd,0.100533743310299
lea,bgr,0.138732143296211
lea,bhr,0.073879148611814
